"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-08-20"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 0 ~ 100000000000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"142","제주특별자치도 제주시 조천읍 신촌리","1789-1","1789","0001","라스위트","84.9900","202507","16","30,000","-","7","개인","개인","2017","신북로 86","-","중개거래","제주 제주시","-"
"143","제주특별자치도 제주시 한림읍 동명리","1581-1","1581","0001","제주한림코아루","84.9979","202507","15","29,000","101동","3","개인","개인","2016","동명북2길 15","-","중개거래","제주 제주시","25.08.12"
"144","제주특별자치도 제주시 노형동","2585-1","2585","0001","중흥에스클래스(미리내마을)","120.9434","202507","15","89,500","105","7","개인","개인","2006","광평동로 66","-","중개거래","제주 제주시","25.07.22"
"145","제주특별자치도 제주시 아라일동","6088","6088","0000","아라스위첸","84.9767","202507","15","72,000","109","13","개인","개인","2012","아란9길 22","-","중개거래","제주 제주시","25.08.07"
"146","제주특별자치도 서귀포시 동홍동","539","0539","0000","네스트힐","71.1300","202507","15","23,500","102","3","개인","개인","2013","동홍로99번길 10","-","중개거래","제주 서귀포시","25.07.23"
"147","제주특별자치도 제주시 이도이동","777","0777","0000","주공2차","39.7200","202507","15","37,000","205","5","개인","개인","1988","구남로 43","-","중개거래","제주 제주시","25.08.05"
"148","제주특별자치도 서귀포시 강정동","200","0200","0000","제주강정유승한내들퍼스트오션","110.9718","202507","15","76,700","108동","3","개인","개인","2017","대청로 34","-","중개거래","제주 서귀포시","25.08.07"
"149","제주특별자치도 제주시 조천읍 신촌리","1792-1","1792","0001","에스디빌101동","84.4200","202507","15","31,000","-","7","개인","개인","2016","신북로 60","-","중개거래","제주 제주시","-"
"150","제주특별자치도 서귀포시 동홍동","1507-2","1507","0002","동방","77.9200","202507","14","18,400","가","2","개인","개인","1993","일주동로 8648-6","-","중개거래","제주 서귀포시","25.08.13"
"151","제주특별자치도 서귀포시 중문동","2068","2068","0000","엘로이빌","73.5800","202507","14","20,000","-","5","개인","개인","2012","중문로26번길 14","-","중개거래","제주 서귀포시","25.08.01"
"152","제주특별자치도 제주시 건입동","1036-1","1036","0001","흥남한아름","81.2104","202507","14","17,800","-","1","개인","개인","2003","동대1길 19","-","중개거래","제주 제주시","25.07.22"
"153","제주특별자치도 제주시 건입동","940-3","0940","0003","현대","84.1800","202507","14","37,000","-","4","개인","개인","1993","만덕로3길 26","-","중개거래","제주 제주시","-"
"154","제주특별자치도 제주시 일도이동","47-1","0047","0001","일도신천지","59.9700","202507","13","28,000","-","4","개인","개인","1993","천수로 72","-","중개거래","제주 제주시","-"
"155","제주특별자치도 제주시 건입동","1120","1120","0000","청은환타지아","84.0000","202507","13","19,000","-","4","개인","개인","2002","동문로9길 3","-","중개거래","제주 제주시","25.07.29"
"156","제주특별자치도 제주시 삼양이동","2333","2333","0000","제주삼화사랑으로부영5차","66.4409","202507","13","44,000","-","5","개인","개인","2013","화삼로 166","-","중개거래","제주 제주시","-"
"157","제주특별자치도 제주시 외도일동","529-4","0529","0004","외도에이스아크로빌2차","84.8100","202507","13","32,000","-","6","개인","개인","2010","우정로7길 24","-","중개거래","제주 제주시","25.08.11"
"158","제주특별자치도 제주시 화북이동","117","0117","0000","제주삼화엘에이치2단지","84.9800","202507","12","55,000","-","6","개인","개인","2014","화삼로 32","-","중개거래","제주 제주시","-"
"159","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202507","12","35,500","-","9","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","-"
"160","제주특별자치도 서귀포시 동홍동","157","0157","0000","동홍동코아루","60.9375","202507","12","27,000","-","5","개인","개인","2013","일주동로 8565","-","중개거래","제주 서귀포시","-"
"161","제주특별자치도 제주시 외도일동","529-1","0529","0001","해밀마루","47.5600","202507","12","21,500","-","10","개인","개인","2019","우정로15길 48","-","중개거래","제주 제주시","-"
"162","제주특별자치도 서귀포시 동홍동","179","0179","0000","제이원타워","15.2000","202507","11","5,150","-","6","개인","개인","2015","태평로 509","-","중개거래","제주 서귀포시","-"
"163","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202507","11","55,000","208","10","개인","개인","2013","화삼로 12","-","직거래","-","25.07.30"
"164","제주특별자치도 서귀포시 중문동","1999-2","1999","0002","민우중문","84.5400","202507","11","10,500","-","4","개인","개인","1993","천제연로213번길 14-3","-","중개거래","제주 서귀포시","-"
"165","제주특별자치도 서귀포시 서홍동","1597-1","1597","0001","지산오차드힐","137.5404","202507","10","43,500","-","5","개인","개인","2008","홍중로 97","20250714","중개거래","제주 서귀포시","-"
"166","제주특별자치도 제주시 아라일동","6088","6088","0000","아라스위첸","133.2801","202507","10","100,500","-","9","개인","개인","2012","아란9길 22","-","중개거래","제주 제주시","-"
"167","제주특별자치도 제주시 아라일동","6088","6088","0000","아라스위첸","84.9767","202507","10","72,500","-","9","개인","개인","2012","아란9길 22","-","중개거래","제주 제주시","-"
"168","제주특별자치도 제주시 연동","1399","1399","0000","대림이편한세상1차","84.9910","202507","10","72,000","-","1","개인","기타","2001","국기로 14","-","중개거래","제주 제주시","-"
"169","제주특별자치도 서귀포시 서홍동","1597-1","1597","0001","지산오차드힐","137.5404","202507","10","43,500","-","5","개인","개인","2008","홍중로 97","-","중개거래","제주 서귀포시","-"
"170","제주특별자치도 제주시 외도일동","560-2","0560","0002","부영(2차)","84.9873","202507","09","43,800","부영아파트 209","3","개인","개인","2001","우평로 318","-","중개거래","제주 제주시","25.08.07"
"171","제주특별자치도 제주시 외도일동","454-2","0454","0002","대원상록수7차","84.6600","202507","09","26,300","-","6","개인","개인","2010","우령서로 27","-","중개거래","제주 제주시","-"
"172","제주특별자치도 제주시 외도일동","529-1","0529","0001","해밀마루","47.5600","202507","09","21,000","-","8","개인","개인","2019","우정로15길 48","-","중개거래","제주 제주시","-"
"173","제주특별자치도 제주시 연동","280-24","0280","0024","라이오니파크1차","42.8039","202507","09","19,300","-","5","개인","개인","2018","신대로8길 34","20250723","중개거래","제주 제주시","-"
"174","제주특별자치도 제주시 연동","280-24","0280","0024","라이오니파크1차","42.8039","202507","09","19,300","-","5","개인","개인","2018","신대로8길 34","-","중개거래","제주 제주시","25.07.31"
"175","제주특별자치도 제주시 연동","268-6","0268","0006","도원아미스","84.6900","202507","09","31,700","-","7","개인","개인","2004","연동6길 29","-","중개거래","제주 제주시","25.07.25"
"176","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","59.9900","202507","09","23,200","107","3","개인","개인","2003","천제연로 239","-","중개거래","제주 서귀포시","25.07.21"
"177","제주특별자치도 제주시 삼양이동","2135-2","2135","0002","삼양더힐링빌","30.4250","202507","09","17,800","-","9","개인","개인","2016","설촌로2길 30","-","중개거래","제주 제주시","25.08.08"
"178","제주특별자치도 제주시 화북일동","12-1","0012","0001","화북주공4단지","49.5000","202507","09","24,800","-","4","개인","법인","1998","동화로1길 10","-","중개거래","제주 제주시","-"
"179","제주특별자치도 서귀포시 서귀동","224-2","0224","0002","대성뉴본","84.9700","202507","08","25,500","-","10","개인","개인","2005","태평로 462","-","중개거래","제주 서귀포시","-"
"180","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.8700","202507","08","21,000","523","3","개인","개인","1999","중산간동로 8002","-","중개거래","제주 서귀포시","25.08.08"
"181","제주특별자치도 제주시 삼양이동","2312","2312","0000","엔에이치에프제주삼화1단지","59.9700","202507","08","42,000","-","4","개인","개인","2017","화삼북로 87","-","중개거래","제주 제주시","-"
"182","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202507","08","51,500","-","2","개인","개인","2013","화삼로 12","-","중개거래","제주 제주시","-"
"183","제주특별자치도 서귀포시 중문동","1802","1802","0000","포레나제주중문","84.9685","202507","08","60,000","106동","7","개인","개인","2023","중문상로82번길 45","-","중개거래","제주 서귀포시","25.07.09"
"184","제주특별자치도 제주시 외도일동","449-1","0449","0001","제웅1차솔내음빌리지","39.3000","202507","08","7,200","-","5","개인","개인","2011","우정로 17","-","직거래","-","25.07.09"
"185","제주특별자치도 제주시 삼도이동","602-1","0602","0001","아이린5차","84.3900","202507","07","40,500","-","7","개인","법인","2018","전농로9길 27","-","중개거래","제주 제주시","25.08.05"
"186","제주특별자치도 제주시 노형동","2583-1","2583","0001","노형뜨란채","75.1800","202507","07","54,300","-","7","개인","개인","2006","수덕로 44","-","중개거래","제주 제주시","-"
"187","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202507","07","34,000","201","5","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","25.07.25"
"188","제주특별자치도 서귀포시 동홍동","355-1","0355","0001","주공4(동홍주공4)","58.8000","202507","07","16,700","405","4","개인","개인","1994","태평로512번길 10","-","중개거래","제주 서귀포시","25.08.12"
"189","제주특별자치도 서귀포시 동홍동","414-1","0414","0001","일호레노시스시티I","165.5100","202507","07","40,000","-","2","개인","개인","2004","동홍동로 19","-","직거래","-","25.08.04"
"190","제주특별자치도 제주시 이도일동","1258-1","1258","0001","장원스카이팰리스","120.0450","202507","07","49,000","-","17","개인","개인","2013","동광로3길 3","-","중개거래","제주 제주시","25.07.15"
"191","제주특별자치도 제주시 노형동","2583-1","2583","0001","노형뜨란채","75.1800","202507","07","53,300","210","5","개인","법인","2006","수덕로 44","-","중개거래","경기 수원시 영통구, 제주 제주시","25.07.31"
"192","제주특별자치도 서귀포시 동홍동","1369","1369","0000","동홍동센트레빌","59.8882","202507","06","38,000","-","7","개인","개인","2021","중앙로182번길 40","-","중개거래","제주 서귀포시","-"
"193","제주특별자치도 서귀포시 서홍동","1589-1","1589","0001","서홍캐슬휘닉스아파트","84.2386","202507","06","30,000","-","1","개인","개인","2015","서홍로178번길 49","-","중개거래","제주 서귀포시","-"
"194","제주특별자치도 제주시 봉개동","1965-6","1965","0006","봉개갤럭시타운1차","75.7923","202507","06","31,900","-","5","개인","개인","2016","봉개4길 22","-","중개거래","제주 제주시","-"
"195","제주특별자치도 제주시 삼양이동","2135-2","2135","0002","삼양더힐링빌","36.8575","202507","06","19,000","-","9","개인","개인","2016","설촌로2길 30","-","중개거래","제주 제주시","-"
"196","제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","84.9297","202507","05","64,000","104동","11","개인","개인","2016","대청로 12","-","중개거래","제주 서귀포시","25.08.08"
"197","제주특별자치도 제주시 이도일동","1688-9","1688","0009","극동오벨리스크","111.1300","202507","05","36,000","-","9","개인","개인","2008","서광로29길 38","-","중개거래","제주 제주시","-"
"198","제주특별자치도 제주시 일도이동","47-1","0047","0001","일도신천지","59.9700","202507","05","30,500","-","4","개인","개인","1993","천수로 72","-","중개거래","제주 제주시","-"
"199","제주특별자치도 제주시 일도이동","47-1","0047","0001","일도신천지","59.9700","202507","05","30,500","-","4","개인","개인","1993","천수로 72","20250707","중개거래","제주 제주시","-"
"200","제주특별자치도 서귀포시 서호동","1545","1545","0000","HausD블루오션","84.9400","202507","05","42,000","208동","7","개인","개인","2015","서호남로 92-16","-","중개거래","제주 서귀포시","25.08.07"
"201","제주특별자치도 제주시 월평동","747","0747","0000","제주첨단꿈에그린3단지아파트","84.7938","202507","05","49,300","-","3","개인","개인","2018","첨단로동길 106","-","중개거래","제주 제주시","-"
